5814,,Rosellinia corticium,svamp,Art,4,Skog (S) - Stor betydelse,NE,,,Sapro;;
5812,,Rosellinia marcucciana,svamp,Art,10,Skog (S) - Stor betydelse,LC,,,Sapro;;
5815,,Rosellinia mycophila,svamp,Art,2,Skog (S) - Stor betydelse,LC,,,Sapro;;
5816,,Rosellinia nectrioides,svamp,Art,4,Fjäll (F) - Stor betydelse,,,,Sapro;;
5818,,Rosellinia subsimilis,svamp,Art,1,Fjäll (F) - Stor betydelse,,,,Sapro;;
5819,,Rosellinia thelena,svamp,Art,1,Skog (S) - Stor betydelse,LC,,,Sapro;;
229976,,Roselliniella atlantica,svamp,,,,,,,Par;;
229977,,Roselliniella cladoniae,svamp,,,,,,,Par;;
6000646,,Roselliniella pannariae,svamp,,,,,,,Par;;
6000647,,Roselliniopsis gelidaria,svamp,,,,,,,Par;;
6000648,,Roselliniopsis groedensis,svamp,,,,,,,Par;;
229978,,Roselliniopsis ventosa,svamp,,,,,,,Par;;
6000649,,Rosellinula frustulosae,svamp,,,,,,,Par;;
229979,,Rosellinula haplospora,svamp,,,,,,,Par;;
5820,,Rosenscheldia abundans,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,LC,,,Par;;
4448,skär fräkenskål,Roseodiscus rhodoleucus,svamp,Art,9,Våtmark (V) - Stor betydelse,LC,,,Sapro;;
245478,,Rubinoboletus rubinus,svamp,Art,0,,NA,,,Myco;;
156,falsk djävulssopp,Rubroboletus legaliae,svamp,Art,59,Skog (S) - Stor betydelse,,,,Myco;;
160,rosensopp,Rubroboletus rhodoxanthus,svamp,Art,13,Skog (S) - Stor betydelse,EN,D,,Myco;;
161,djävulssopp,Rubroboletus satanas,svamp,Art,446,Skog (S) - Stor betydelse,,,,Myco;;
3186,rosenmusseron,Rugosomyces carneus,svamp,Art,485,Fjäll (F) - Stor betydelse,,,,Sapro;;
239273,gullmusseron,Rugosomyces chrysenteron,svamp,Art,63,Skog (S) - Stor betydelse,NE,,,Sapro;;
239276,vitköttig gullmusseron,Rugosomyces fallax,svamp,Art,80,,NE,,,Sapro;;
3192,lilamusseron,Rugosomyces ionides,svamp,Art,20,Skog (S) - Stor betydelse,VU,D1,,Sapro;;
239277,,Rugosomyces obscuratus,svamp,Art,0,,NA,,,Sapro;;
3193,purpurmusseron,Rugosomyces obscurissimus,svamp,Art,7,Skog (S) - Stor betydelse,NT,D1,,Sapro;;
3194,onyxmusseron,Rugosomyces onychinus,svamp,Art,35,Skog (S) - Stor betydelse,NT,C2a(i),,Sapro;;
239272,,Rugosomyces persicolor,svamp,Art,6,Fjäll (F) - Stor betydelse,,,,Sapro;;
5822,skarp svedkremla,Russula acrifolia,svamp,Art,727,Skog (S) - Stor betydelse,LC,,,Myco;;
5914,,Russula adulterina,svamp,Art,26,Skog (S) - Stor betydelse,LC,,,Myco;;
5823,svedkremla,Russula adusta,svamp,Art,2074,Skog (S) - Stor betydelse,LC,,,Myco;;
5824,grönkremla,Russula aeruginea,svamp,Art,5725,Skog (S) - Stor betydelse,,,,Myco;;
5825,gråsvart kremla,Russula albonigra,svamp,Art,326,Skog (S) - Stor betydelse,LC,,,Myco;;
5826,alkremla,Russula alnetorum,svamp,Art,258,Skog (S) - Stor betydelse,LC,,,Myco;;
5827,vitfotad läderkremla,Russula alutacea,svamp,Art,55,Skog (S) - Stor betydelse,LC,,,Myco;;
5828,,Russula amethystina,svamp,Art,15,Skog (S) - Stor betydelse,LC,,,Myco;;
248726,,Russula amoenicolor,svamp,Art,2,,NA,,,Myco;;
5829,ostkremla,Russula amoenolens,svamp,Art,158,Skog (S) - Stor betydelse,LC,,,Myco;;
5830,skimmerkremla,Russula anatina,svamp,Art,7,Skog (S) - Stor betydelse,NA,,,Myco;;
5831,sotkremla,Russula anthracina,svamp,Art,47,Skog (S) - Stor betydelse,DD,,,Myco;;
5832,sumpkremla,Russula aquosa,svamp,Art,1018,Skog (S) - Stor betydelse,LC,,,Myco;;
6003324,,Russula arenaria,svamp,Art,0,,NE,,,Myco;;
5833,,Russula atroglauca,svamp,Art,40,Skog (S) - Stor betydelse,LC,,,Myco;;
5834,svartröd kremla,Russula atrorubens,svamp,Art,1579,Skog (S) - Stor betydelse,LC,,,Myco;;
5835,,Russula aurantioflammans,svamp,Art,12,Skog (S) - Stor betydelse,LC,,,Myco;;
5836,guldkremla,Russula aurea,svamp,Art,1454,Skog (S) - Stor betydelse,LC,,,Myco;;
5837,azurkremla,Russula azurea,svamp,Art,541,Skog (S) - Stor betydelse,LC,,,Myco;;
5838,pepparkremla,Russula badia,svamp,Art,999,Skog (S) - Stor betydelse,LC,,,Myco;;
5839,blek giftkremla,Russula betularum,svamp,Art,1985,Skog (S) - Stor betydelse,LC,,,Myco;;
232191,,Russula brunneomaculata,svamp,Art,1,Skog (S) - Stor betydelse,NE,,,Myco;;
5840,brunviolett kremla,Russula brunneoviolacea,svamp,Art,159,Skog (S) - Stor betydelse,LC,,,Myco;;
5841,puckelkremla,Russula caerulea,svamp,Art,615,Skog (S) - Stor betydelse,LC,,,Myco;;
248756,,Russula carminipes,svamp,Art,0,,NA,,,Myco;;
5842,avenbokskremla,Russula carpini,svamp,Art,15,Skog (S) - Stor betydelse,NT,D1,,Myco;;
5843,tallkremla,Russula cessans,svamp,Art,345,Skog (S) - Stor betydelse,LC,,,Myco;;
5844,tätskivig trattkremla,Russula chloroides,svamp,Art,506,Skog (S) - Stor betydelse,LC,,,Myco;;
248729,,Russula citrinochlora,svamp,Art,3,,NE,,,Myco;;
5847,gulkremla,Russula claroflava,svamp,Art,3663,Skog (S) - Stor betydelse,LC,,,Myco;;
5856,olivsillkremla,Russula clavipes,svamp,Art,350,Skog (S) - Stor betydelse,LC,,,Myco;;
5848,nässelkremla,Russula consobrina,svamp,Art,1333,Skog (S) - Stor betydelse,LC,,,Myco;;
5849,gul mandelkremla,Russula cremeoavellanea,svamp,Art,149,Skog (S) - Stor betydelse,LC,,,Myco;;
5845,kanelkremla,Russula cuprea,svamp,Art,159,Skog (S) - Stor betydelse,,,,Myco;;
2054,kortfotkremla,Russula curtipes,svamp,Art,83,Skog (S) - Stor betydelse,NT,D1,,Myco;;
5850,brokkremla,Russula cyanoxantha,svamp,Art,2818,Skog (S) - Stor betydelse,LC,,,Myco;;
5851,fruktkremla,Russula decipiens,svamp,Art,78,Skog (S) - Stor betydelse,,,,Myco;;
5852,tegelkremla,Russula decolorans,svamp,Art,5783,Skog (S) - Stor betydelse,LC,,,Myco;;
5853,trattkremla,Russula delica,svamp,Art,2901,Fjäll (F) - Stor betydelse,,,,Myco;;
5854,tätskivig svedkremla,Russula densifolia,svamp,Art,674,Skog (S) - Stor betydelse,LC,,,Myco;;
6003423,,Russula densissima,svamp,Art,0,,NA,,,Myco;;
5855,bleknande björkkremla,Russula depallens,svamp,Art,915,Skog (S) - Stor betydelse,,,,Myco;;
5857,giftkremla,Russula emetica,svamp,Art,3750,Skog (S) - Stor betydelse,LC,,,Myco;;
5858,korallkremla,Russula emeticicolor,svamp,Art,13,Skog (S) - Stor betydelse,VU,D1,,Myco;;
5859,boksillkremla,Russula faginea,svamp,Art,79,Skog (S) - Stor betydelse,LC,,,Myco;;
5860,mjölfotskremla,Russula farinipes,svamp,Art,322,Skog (S) - Stor betydelse,LC,,,Myco;;
5861,,Russula faustiana,svamp,Art,4,,NE,,,Myco;;
5862,gransillkremla,Russula favrei,svamp,Art,928,Skog (S) - Stor betydelse,LC,,,Myco;;
5863,gallkremla,Russula fellea,svamp,Art,1440,Skog (S) - Stor betydelse,,,,Myco;;
5864,glanskremla,Russula firmula,svamp,Art,386,Skog (S) - Stor betydelse,LC,,,Myco;;
5865,stinkkremla,Russula foetens,svamp,Art,5411,Skog (S) - Stor betydelse,LC,,,Myco;;
5866,gyllenkremla,Russula font-queri,svamp,Art,60,Skog (S) - Stor betydelse,LC,,,Myco;;
5867,skörkremla,Russula fragilis,svamp,Art,1206,Skog (S) - Stor betydelse,LC,,,Myco;;
248725,,Russula fragrantissima,svamp,Art,0,,NA,,,Myco;;
248741,,Russula fulvograminea,svamp,Art,5,Skog (S) - Stor betydelse,DD,,,Myco;;
5868,,Russula fusconigra,svamp,Art,0,Skog (S) - Stor betydelse,NA,,,Myco;;
5869,gräddkremla,Russula galochroa,svamp,Art,4,,NE,,,Myco;;
248747,,Russula globispora,svamp,Art,10,Skog (S) - Stor betydelse,LC,,,Myco;;
5870,spädkremla,Russula gracillima,svamp,Art,1004,Skog (S) - Stor betydelse,LC,,,Myco;;
6006815,,Russula graminea,svamp,Art,1,,NE,,,Myco;;
5871,marsipankremla,Russula grata,svamp,Art,944,Skog (S) - Stor betydelse,LC,,,Myco;;
5872,eksillkremla,Russula graveolens,svamp,Art,543,Skog (S) - Stor betydelse,LC,,,Myco;;
5873,duvkremla,Russula grisea,svamp,Art,126,Skog (S) - Stor betydelse,LC,,,Myco;;
5874,grånande giftkremla,Russula grisescens,svamp,Art,574,Skog (S) - Stor betydelse,LC,,,Myco;;
248753,,Russula groenlandica,svamp,Art,0,,NA,,,Myco;;
5875,myrkremla,Russula helodes,svamp,Art,6,Skog (S) - Stor betydelse,LC,,,Myco;;
5876,,Russula heterochroa,svamp,Art,4,Fjäll (F) - Stor betydelse,,,,Myco;;
5877,gaffelkremla,Russula heterophylla,svamp,Art,418,Skog (S) - Stor betydelse,LC,,,Myco;;
5878,mörkeggad stinkkremla,Russula illota,svamp,Art,452,Skog (S) - Stor betydelse,LC,,,Myco;;
5879,laxkremla,Russula incarnata,svamp,Art,14,Skog (S) - Stor betydelse,VU,D1,,Myco;;
5880,,Russula innocua,svamp,Art,4,,NE,,,Myco;;
5887,lindkremla,Russula insignis,svamp,Art,14,Skog (S) - Stor betydelse,,,,Myco;;
5881,mandelkremla,Russula integra,svamp,Art,4963,Skog (S) - Stor betydelse,LC,,,Myco;;
248759,,Russula integriformis,svamp,Art,6,Skog (S) - Stor betydelse,LC,,,Myco;;
248746,praktkremla,Russula intermedia,svamp,Art,758,Skog (S) - Stor betydelse,LC,,,Myco;;
5882,iriskremla,Russula ionochlora,svamp,Art,232,Skog (S) - Stor betydelse,LC,,,Myco;;
5900,nordkremla,Russula laccata,svamp,Art,30,Fjäll (F) - Stor betydelse,,,,Myco;;
1422,skönkremla,Russula laeta,svamp,Art,25,Skog (S) - Stor betydelse,,,,Myco;;
5884,,Russula laricina,svamp,Art,5,Skog (S) - Stor betydelse,LC,,,Myco;;
5885,fagerkremla,Russula lepida,svamp,Art,1015,Skog (S) - Stor betydelse,,,,Myco;;
5886,lilakremla,Russula lilacea,svamp,Art,154,Skog (S) - Stor betydelse,LC,,,Myco;;
1423,gulnande blodkremla,Russula luteotacta,svamp,Art,250,Skog (S) - Stor betydelse,LC,,,Myco;;
5890,fläckkremla,Russula maculata,svamp,Art,106,Skog (S) - Stor betydelse,LC,,,Myco;;
5891,bokkremla,Russula mairei,svamp,Art,1768,Skog (S) - Stor betydelse,,,,Myco;;
5892,,Russula medullata,svamp,Art,108,Fjäll (F) - Stor betydelse,,,,Myco;;
248758,,Russula melitodes,svamp,Art,4,,NA,,,Myco;;
1424,honungskremla,Russula melliolens,svamp,Art,17,Skog (S) - Stor betydelse,,,,Myco;;
248742,,Russula melzeri,svamp,Art,1,,NA,,,Myco;;
5894,liten rosenkremla,Russula minutula,svamp,Art,3,,NE,,,Myco;;
5895,brunkremla,Russula mustelina,svamp,Art,370,Skog (S) - Stor betydelse,LC,,,Myco;;
5896,fjällkremla,Russula nana,svamp,Art,176,Fjäll (F) - Stor betydelse,,,,Myco;;
5897,strimkremla,Russula nauseosa,svamp,Art,479,Skog (S) - Stor betydelse,LC,,,Myco;;
5898,svartkremla,Russula nigricans,svamp,Art,3926,Skog (S) - Stor betydelse,LC,,,Myco;;
5899,åderkremla,Russula nitida,svamp,Art,648,Skog (S) - Stor betydelse,,,,Myco;;
5901,lappsillkremla,Russula nuoljae,svamp,Art,12,Fjäll (F) - Stor betydelse,,,,Myco;;
5903,senapskremla,Russula ochroleuca,svamp,Art,3783,Skog (S) - Stor betydelse,LC,,,Myco;;
5904,doftkremla,Russula odorata,svamp,Art,17,Skog (S) - Stor betydelse,,,,Myco;;
5905,rödfotad läderkremla,Russula olivacea,svamp,Art,328,Skog (S) - Stor betydelse,LC,,,Myco;;
5915,grön äggkremla,Russula olivascens,svamp,Art,448,Skog (S) - Stor betydelse,LC,,,Myco;;
2055,olivinkremla,Russula olivina,svamp,Art,33,Skog (S) - Stor betydelse,VU,A2c+3c+4c,,Myco;;
5906,olivbrun kremla,Russula olivobrunnea,svamp,Art,24,Skog (S) - Stor betydelse,VU,A2c+3c+4c,,Myco;;
248724,,Russula pallescens,svamp,Art,16,Skog (S) - Stor betydelse,LC,,,Myco;;
248721,,Russula pallidospora,svamp,Art,0,,NA,,,Myco;;
5908,storkremla,Russula paludosa,svamp,Art,3639,Skog (S) - Stor betydelse,,,,Myco;;
5909,blågrön kremla,Russula parazurea,svamp,Art,288,Skog (S) - Stor betydelse,LC,,,Myco;;
5907,rensillkremla,Russula pascua,svamp,Art,24,Fjäll (F) - Stor betydelse,LC,,,Myco;;
5910,kamkremla,Russula pectinata,svamp,Art,59,Skog (S) - Stor betydelse,,,,Myco;;
5911,mild kamkremla,Russula pectinatoides,svamp,Art,290,Skog (S) - Stor betydelse,,,,Myco;;
248732,pelargonkremla,Russula pelargonia,svamp,Art,226,Skog (S) - Stor betydelse,LC,,,Myco;;
5913,persikekremla,Russula persicina,svamp,Art,124,Skog (S) - Stor betydelse,LC,,,Myco;;
248728,,Russula pseudoaeruginea,svamp,Art,1,,NA,,,Myco;;
248720,,Russula pseudodelica,svamp,Art,0,,NA,,,Myco;;
5916,röd ekkremla,Russula pseudointegra,svamp,Art,539,Skog (S) - Stor betydelse,LC,,,Myco;;
5917,lundvinkremla,Russula pubescens,svamp,Art,47,Fjäll (F) - Stor betydelse,,,,Myco;;
5918,sienakremla,Russula puellaris,svamp,Art,3336,Skog (S) - Stor betydelse,LC,,,Myco;;
5919,småkremla,Russula puellula,svamp,Art,12,Skog (S) - Stor betydelse,DD,,,Myco;;
248745,,Russula purpureofusca,svamp,Art,8,,NA,,,Myco;;
6006814,,Russula pyriodora,svamp,Art,0,,NA,,,Myco;;
5920,krusbärskremla,Russula queletii,svamp,Art,3474,Skog (S) - Stor betydelse,LC,,,Myco;;
5921,citronkremla,Russula raoultii,svamp,Art,127,Skog (S) - Stor betydelse,LC,,,Myco;;
5922,falsk krusbärskremla,Russula renidens,svamp,Art,27,Skog (S) - Stor betydelse,LC,,,Myco;;
5923,lackkremla,Russula rhodopus,svamp,Art,1921,Skog (S) - Stor betydelse,LC,,,Myco;;
5924,aprikoskremla,Russula risigallina,svamp,Art,701,Skog (S) - Stor betydelse,,,,Myco;;
248762,sumpbjörkkremla,Russula rivulicola,svamp,Art,2,Skog (S) - Stor betydelse,LC,,,Myco;;
5925,mångfärgad kremla,Russula romellii,svamp,Art,745,Skog (S) - Stor betydelse,LC,,,Myco;;
5926,rosenfotskremla,Russula roseipes,svamp,Art,219,Skog (S) - Stor betydelse,LC,,,Myco;;
248750,,Russula roseoaurantia,svamp,Art,0,,NA,,,Myco;;
248761,,Russula rubra,svamp,Art,10,Skog (S) - Stor betydelse,,,,Myco;;
2056,liten ekkremla,Russula rutila,svamp,Art,27,Skog (S) - Stor betydelse,NT,D1,,Myco;;
5927,videkremla,Russula saliceticola,svamp,Art,32,Fjäll (F) - Stor betydelse,,,,Myco;;
5928,blodkremla,Russula sanguinea,svamp,Art,2485,Skog (S) - Stor betydelse,,,,Myco;;
248739,,Russula sapinea,svamp,Art,2,Skog (S) - Stor betydelse,LC,,,Myco;;
5929,tårkremla,Russula sardonia,svamp,Art,1304,Skog (S) - Stor betydelse,LC,,,Myco;;
248752,,Russula seperina,svamp,Art,1,,NA,,,Myco;;
248767,,Russula sericatula,svamp,Art,2,,NA,,,Myco;;
1426,solkremla,Russula solaris,svamp,Art,165,Skog (S) - Stor betydelse,LC,,,Myco;;
5930,,Russula sororia,svamp,Art,21,Skog (S) - Stor betydelse,LC,,,Myco;;
5931,vitmosskremla,Russula sphagnophila,svamp,Art,247,Skog (S) - Stor betydelse,,,,Myco;;
5932,,Russula stenotricha,svamp,Art,4,Skog (S) - Stor betydelse,LC,,,Myco;;
5933,gulnande stinkkremla,Russula subfoetens,svamp,Art,64,Skog (S) - Stor betydelse,LC,,,Myco;;
248727,,Russula sublevispora,svamp,Art,2,,NE,,,Myco;;
5934,videsillkremla,Russula subrubens,svamp,Art,12,Fjäll (F) - Stor betydelse,,,,Myco;;
5935,tajgakremla,Russula taigarum,svamp,Art,301,Skog (S) - Stor betydelse,LC,,,Myco;;
2057,sandkremla,Russula torulosa,svamp,Art,74,Skog (S) - Stor betydelse,NT,C2a(i),,Myco;;
5936,jodoformkremla,Russula turci,svamp,Art,810,Skog (S) - Stor betydelse,LC,,,Myco;;
5937,purpurkremla,Russula undulata,svamp,Art,637,Skog (S) - Stor betydelse,LC,,,Myco;;
5938,,Russula unicolor,svamp,Art,0,Skog (S) - Stor betydelse,NA,,,Myco;;
5939,etterkremla,Russula urens,svamp,Art,39,Skog (S) - Stor betydelse,NE,,,Myco;;
5940,gulröd kremla,Russula velenovskyi,svamp,Art,1537,Skog (S) - Stor betydelse,LC,,,Myco;;
5941,rosenkremla,Russula velutipes,svamp,Art,184,Skog (S) - Stor betydelse,LC,,,Myco;;
248740,,Russula versatilis,svamp,Art,1,,NA,,,Myco;;
5942,skarp sienakremla,Russula versicolor,svamp,Art,508,Skog (S) - Stor betydelse,LC,,,Myco;;
5943,kantkremla,Russula vesca,svamp,Art,4637,Skog (S) - Stor betydelse,,,,Myco;;
5944,beskkremla,Russula veternosa,svamp,Art,86,Skog (S) - Stor betydelse,LC,,,Myco;;
5902,vinkremla,Russula vinosa,svamp,Art,3678,Skog (S) - Stor betydelse,LC,,,Myco;;
5945,brun läderkremla,Russula vinosobrunnea,svamp,Art,32,Skog (S) - Stor betydelse,NT,D1,,Myco;;
248748,,Russula vinosopurpurea,svamp,Art,6,,NA,,,Myco;;
248763,falsk vinkremla,Russula vinososordida,svamp,Art,15,Skog (S) - Stor betydelse,LC,,,Myco;;
5946,violkremla,Russula violacea,svamp,Art,365,Skog (S) - Stor betydelse,LC,,,Myco;;
5947,,Russula violaceoincarnata,svamp,Art,11,Fjäll (F) - Stor betydelse,,,,Myco;;
1427,violfotskremla,Russula violeipes,svamp,Art,270,Skog (S) - Stor betydelse,LC,,,Myco;;
1428,rutkremla,Russula virescens,svamp,Art,222,Skog (S) - Stor betydelse,,,,Myco;;
5948,klibbkremla,Russula viscida,svamp,Art,13,Skog (S) - Stor betydelse,NT,D1,,Myco;;
5889,äggkremla,Russula vitellina,svamp,Art,1602,Skog (S) - Stor betydelse,,,,Myco;;
5949,sillkremla,Russula xerampelina,svamp,Art,1855,Skog (S) - Stor betydelse,LC,,,Myco;;
5950,zonkremla,Russula zonatula,svamp,Art,0,Skog (S) - Stor betydelse,NA,,,Myco;;
248751,,Russula zvarae,svamp,Art,0,,NE,,,Myco;;
5951,,Rutstroemia calopus,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,NE,,,Sapro;;
5952,,Rutstroemia chamaemori,svamp,Art,0,Våtmark (V) - Stor betydelse,NE,,,Sapro;;
4801,,Rutstroemia cuniculi,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,NE,,,Sapro;;
5953,brun kvistskål,Rutstroemia firma,svamp,Art,96,Skog (S) - Stor betydelse,LC,,,Sapro;;
5954,,Rutstroemia henningsiana,svamp,Art,0,Våtmark (V) - Stor betydelse,NE,,,Sapro;;
4802,lönnbladsskål,Rutstroemia luteovirescens,svamp,Art,16,Skog (S) - Stor betydelse,LC,,,Sapro;;
3930,lindläderskål,Rutstroemia tiliacea,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
4813,slät raggömming,Ruzenia spermoides,svamp,Art,104,Skog (S) - Stor betydelse,LC,,,Sapro;;
4193,sandjordtunga,Sabuloglossum arenarium,svamp,Art,130,Jordbrukslandskap (J) - Har betydelse,,,,Sapro;;
4293,,Saccoblastia farinacea,svamp,Art,3,Skog (S) - Stor betydelse,LC,,,Sapro;;
5956,,Saccobolus beckii,svamp,Art,1,Fjäll (F) - Stor betydelse,,,,Sapro;;
5957,,Saccobolus citrinus,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,NE,,,Sapro;;
5958,,Saccobolus depauperatus,svamp,Art,7,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5959,,Saccobolus dilutellus,svamp,Art,1,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5960,,Saccobolus glaber,svamp,Art,4,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
260168,,Saccobolus globuliferellus,svamp,Art,0,,NE,,,Sapro;;
5961,,Saccobolus minimus,svamp,Art,4,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5962,,Saccobolus obscurus,svamp,Art,1,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
260169,,Saccobolus truncatus,svamp,Art,0,,NE,,,Sapro;;
260170,,Saccobolus verrucisporus,svamp,Art,0,,NE,,,Sapro;;
5963,,Saccobolus versicolor,svamp,Art,7,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
229980,,Sagediopsis aquatica,svamp,,,,,,,Par;;
229981,,Sagediopsis barbara,svamp,,,,,,,Par;;
229982,,Sagediopsis campsteriana,svamp,,,,,,,Par;;
229983,,Sagediopsis fissurisedens,svamp,,,,,,,Par;;
229984,,Sagediopsis lomnitzensis,svamp,,,,,,,Par;;
5964,fjällig taggsvamp s.str.,Sarcodon imbricatus s.str.,svamp,Art,7450,Skog (S) - Stor betydelse,LC,,,Myco;;
1438,slät taggsvamp,Sarcodon leucopus,svamp,Art,433,Skog (S) - Stor betydelse,EN,C2a(i),,Myco;;
5966,motaggsvamp,Sarcodon squamosus,svamp,Art,10328,Skog (S) - Stor betydelse,NT,A2c+3c+4c,,Myco;;
1441,apeltagging,Sarcodontia crocea,svamp,Art,3,Skog (S) - Stor betydelse,,,,Sapro;;
5967,fjällmurkling,Sarcoleotia globosa,svamp,Art,29,Fjäll (F) - Stor betydelse,,,,Sapro;;
5341,grönmussling,Sarcomyxa serotina,svamp,Art,2284,Skog (S) - Stor betydelse,LC,,,Sapro;;
257203,,Sarcoporia polyspora,svamp,Art,1,,NA,,,Sapro;;
232272,scharlakansskål,Sarcoscypha austriaca,svamp,Art,1117,Skog (S) - Stor betydelse,LC,,,Sapro;;
204936,scharlakansvårskål,Sarcoscypha coccinea,svamp,Art,93,,NA,,,Sapro;;
1446,kronskål,Sarcosphaera coronaria,svamp,Art,214,Skog (S) - Stor betydelse,NT,D1,,Myco;;
5968,,Sarea difformis,svamp,Art,163,Skog (S) - Stor betydelse,LC,,,Sapro;;
5969,kådskål,Sarea resinae,svamp,Art,238,Skog (S) - Stor betydelse,LC,,,Sapro;;
245167,hängöra,Schizophyllum amplum,svamp,Art,8,Skog (S) - Stor betydelse,,,,Sapro;;
5971,klyvblad,Schizophyllum commune,svamp,Art,1939,Skog (S) - Stor betydelse,LC,,,Sapro;;
5973,strimdyna,Scirrhia rimosa,svamp,Art,0,Sötvatten (L) - Stor betydelse,NE,,,Sapro;;
3928,aspskål,Sclerencoelia fascicularis,svamp,Art,375,Skog (S) - Stor betydelse,LC,,,Sapro;;
228741,,Sclerococcum amygdalariae,svamp,,,,,,,Par;;
228742,,Sclerococcum athallinum,svamp,,,,,,,Par;;
228743,,Sclerococcum attendendum,svamp,,,,,,,Par;;
228744,,Sclerococcum australe,svamp,,,,,,,Par;;
232986,,Sclerococcum boreale,svamp,,,,,,,Par;;
228745,,Sclerococcum deminutum,svamp,,,,,,,Par;;
228746,,Sclerococcum frigidum,svamp,,,,,,,Par;;
228747,,Sclerococcum homoclinellum,svamp,,,,,,,Par;;
230003,,Sclerococcum leuckertii,svamp,,,,,,,Par;;
228748,skrovelmössing,Sclerococcum lobariellum,svamp,,,,,,,Par;;
228749,,Sclerococcum parasiticum,svamp,,,,,,,Par;;
228750,,Sclerococcum parellarium,svamp,,,,,,,Par;;
228751,,Sclerococcum pertusariicola,svamp,,,,,,,Par;;
228752,,Sclerococcum protothallinum,svamp,,,,,,,Par;;
228753,,Sclerococcum purpurascens,svamp,,,,,,,Par;;
228754,,Sclerococcum rhyparizae,svamp,,,,,,,Par;;
228755,,Sclerococcum saxatile,svamp,,,,,,,Par;;
230004,,Sclerococcum sphaerale,svamp,,,,,,,Par;;
228756,,Sclerococcum urceolatum,svamp,,,,,,,Par;;
230005,,Sclerococcum verrucisporum,svamp,,,,,,,Par;;
5974,rutig rottryffel,Scleroderma areolatum,svamp,Art,556,Skog (S) - Stor betydelse,,,,Myco;;
5975,potatisrottryffel,Scleroderma bovista,svamp,Art,646,Jordbrukslandskap (J) - Stor betydelse,,,,Myco;;
2060,rödbrun rottryffel,Scleroderma cepa,svamp,Art,37,Skog (S) - Stor betydelse,,,,Myco;;
5976,gul rottryffel,Scleroderma citrinum,svamp,Art,1228,Skog (S) - Stor betydelse,,,,Myco;;
5977,sandrottryffel,Scleroderma septentrionale,svamp,Art,88,Jordbrukslandskap (J) - Har betydelse,NT,A2c+3c+4c,,Myco;;
1466,knottrig rottryffel,Scleroderma verrucosum,svamp,Art,201,Skog (S) - Stor betydelse,,,,Myco;;
2061,hårdtryffel,Sclerogaster compactus,svamp,Art,0,Skog (S) - Stor betydelse,NA,,,Myco;;
5979,gräsröta,Sclerotinia borealis,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,,,,Sapro;;
5980,,Sclerotinia carpini,svamp,Art,0,Skog (S) - Stor betydelse,NE,,,Par;;
5980,,Sclerotinia carpini,svamp,Art,0,Skog (S) - Stor betydelse,NE,,,Sapro;;
3261,alkotteskål,Sclerotinia lentiformis,svamp,Art,4,Skog (S) - Stor betydelse,LC,,,Sapro;;
5076,,Sclerotinia pyrolae,svamp,Art,0,,NE,,,Par;;
5981,rotfruktsröta,Sclerotinia sclerotiorum,svamp,Art,5,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
5982,klöverröta,Sclerotinia trifoliorum,svamp,Art,7,Jordbrukslandskap (J) - Stor betydelse,LC,,,Sapro;;
253823,kristalltagging,Scopuloides rimosa,svamp,Art,72,Skog (S) - Stor betydelse,LC,,,Sapro;;
5984,blyskinn,Scotomyces subviolaceus,svamp,Art,0,Skog (S) - Stor betydelse,,,,Sapro;;
5985,,Scutellinia barlae,svamp,Art,4,Skog (S) - Stor betydelse,,,,Sapro;;
5986,,Scutellinia cejpii,svamp,Art,16,Skog (S) - Stor betydelse,LC,,,Sapro;;
266951,,Scutellinia citrina,svamp,Art,0,,NE,,,Sapro;;
260206,,Scutellinia crinita,svamp,Art,5,,NE,,,Sapro;;
260208,,Scutellinia heterosculpturata,svamp,Art,2,,NE,,,Sapro;;
5987,,Scutellinia kerguelensis,svamp,Art,4,Fjäll (F) - Stor betydelse,,,,Sapro;;
266950,,Scutellinia macrospora,svamp,Art,0,,NE,,,Sapro;;
260209,,Scutellinia nigrohirtula,svamp,Art,6,,NE,,,Sapro;;
260210,,Scutellinia olivascens,svamp,Art,1,,NE,,,Sapro;;
263627,,Scutellinia pilatii,svamp,Art,0,,NE,,,Sapro;;
5988,,Scutellinia pseudotrechispora,svamp,Art,1,Skog (S) - Stor betydelse,NE,,,Sapro;;
5989,ögonskål,Scutellinia scutellata,svamp,Art,1003,Skog (S) - Stor betydelse,LC,,,Sapro;;
5990,,Scutellinia subhirtella,svamp,Art,14,Skog (S) - Stor betydelse,LC,,,Sapro;;
